_id,Crash_Year,Crash_Police_Region,Crash_Severity,Involving_Motorcycle_Moped,Involving_Truck,Involving_Bus,Count_Crashes,Count_Casualty_Fatality,Count_Casualty_Hospitalised,Count_Casualty_MedicallyTreated,Count_Casualty_MinorInjury,Count_Casualty_All
2824,2018,South Eastern,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2825,2018,South Eastern,Minor injury,No,No,No,385,0,0,0,479,479
2826,2018,South Eastern,Minor injury,No,No,Yes,9,0,0,0,11,11
2827,2018,South Eastern,Minor injury,No,Yes,No,28,0,0,0,32,32
2828,2018,South Eastern,Minor injury,Yes,No,No,34,0,0,0,34,34
2829,2018,Southern,Fatal,No,No,No,26,30,23,0,0,53
2830,2018,Southern,Fatal,No,No,Yes,1,1,0,0,0,1
2831,2018,Southern,Fatal,No,Yes,No,10,13,7,2,1,23
2832,2018,Southern,Fatal,Yes,No,No,5,5,0,0,0,5
2833,2018,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2834,2018,Southern,Hospitalisation,No,No,No,543,0,659,73,64,796
2835,2018,Southern,Hospitalisation,No,No,Yes,5,0,7,1,8,16
2836,2018,Southern,Hospitalisation,No,Yes,No,76,0,92,13,9,114
2837,2018,Southern,Hospitalisation,Yes,No,No,104,0,114,4,0,118
2838,2018,Southern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2839,2018,Southern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2840,2018,Southern,Medical treatment,No,No,No,445,0,0,543,41,584
2841,2018,Southern,Medical treatment,No,No,Yes,8,0,0,10,0,10
2842,2018,Southern,Medical treatment,No,Yes,No,43,0,0,49,4,53
2843,2018,Southern,Medical treatment,No,Yes,Yes,1,0,0,4,0,4
2844,2018,Southern,Medical treatment,Yes,No,No,19,0,0,19,0,19
2845,2018,Southern,Minor injury,No,No,No,149,0,0,0,184,184
2846,2018,Southern,Minor injury,No,No,Yes,2,0,0,0,2,2
2847,2018,Southern,Minor injury,No,Yes,No,20,0,0,0,23,23
2848,2018,Southern,Minor injury,Yes,No,No,6,0,0,0,6,6
2849,2019,Brisbane,Fatal,No,No,No,7,8,3,0,0,11
2850,2019,Brisbane,Fatal,No,Yes,No,3,3,2,0,0,5
2851,2019,Brisbane,Fatal,Yes,No,No,10,11,5,0,2,18
2852,2019,Brisbane,Fatal,Yes,Yes,No,3,3,0,0,0,3
2853,2019,Brisbane,Hospitalisation,No,No,No,968,0,1192,100,96,1388
2854,2019,Brisbane,Hospitalisation,No,No,Yes,26,0,36,5,2,43
2855,2019,Brisbane,Hospitalisation,No,Yes,No,67,0,79,6,12,97
2856,2019,Brisbane,Hospitalisation,Yes,No,No,278,0,289,7,6,302
2857,2019,Brisbane,Hospitalisation,Yes,No,Yes,2,0,2,0,0,2
2858,2019,Brisbane,Hospitalisation,Yes,Yes,No,12,0,12,1,1,14
2859,2019,Brisbane,Medical treatment,No,No,No,1674,0,0,1954,163,2117
2860,2019,Brisbane,Medical treatment,No,No,Yes,51,0,0,56,3,59
2861,2019,Brisbane,Medical treatment,No,Yes,No,118,0,0,130,5,135
2862,2019,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,2,0,2
2863,2019,Brisbane,Medical treatment,Yes,No,No,168,0,0,176,7,183
2864,2019,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2865,2019,Brisbane,Medical treatment,Yes,Yes,No,9,0,0,9,0,9
2866,2019,Brisbane,Minor injury,No,No,No,506,0,0,0,592,592
2867,2019,Brisbane,Minor injury,No,No,Yes,13,0,0,0,15,15
2868,2019,Brisbane,Minor injury,No,Yes,No,29,0,0,0,33,33
2869,2019,Brisbane,Minor injury,Yes,No,No,42,0,0,0,43,43
2870,2019,Brisbane,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2871,2019,Central,Fatal,No,No,No,20,22,14,1,1,38
2872,2019,Central,Fatal,No,Yes,No,6,8,4,0,1,13
2873,2019,Central,Fatal,Yes,No,No,2,2,0,0,0,2
2874,2019,Central,Hospitalisation,No,No,No,475,0,604,43,35,682
2875,2019,Central,Hospitalisation,No,No,Yes,8,0,13,4,2,19
2876,2019,Central,Hospitalisation,No,Yes,No,51,0,65,7,0,72
2877,2019,Central,Hospitalisation,Yes,No,No,68,0,71,3,1,75
2878,2019,Central,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2879,2019,Central,Medical treatment,No,No,No,246,0,0,293,12,305
2880,2019,Central,Medical treatment,No,No,Yes,3,0,0,3,0,3
2881,2019,Central,Medical treatment,No,Yes,No,9,0,0,10,1,11
2882,2019,Central,Medical treatment,Yes,No,No,14,0,0,14,0,14
2883,2019,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2884,2019,Central,Minor injury,No,No,No,79,0,0,0,92,92
2885,2019,Central,Minor injury,No,No,Yes,1,0,0,0,1,1
2886,2019,Central,Minor injury,No,Yes,No,10,0,0,0,10,10
2887,2019,Central,Minor injury,Yes,No,No,5,0,0,0,5,5
2888,2019,Far Northern,Fatal,No,No,No,16,21,4,2,0,27
2889,2019,Far Northern,Fatal,No,Yes,No,3,4,1,1,1,7
2890,2019,Far Northern,Fatal,Yes,No,No,5,5,1,0,0,6
2891,2019,Far Northern,Hospitalisation,No,No,No,299,0,397,47,36,480
2892,2019,Far Northern,Hospitalisation,No,No,Yes,12,0,15,3,1,19
2893,2019,Far Northern,Hospitalisation,No,Yes,No,21,0,27,2,1,30
2894,2019,Far Northern,Hospitalisation,Yes,No,No,61,0,68,8,2,78
2895,2019,Far Northern,Medical treatment,No,No,No,143,0,0,169,16,185
2896,2019,Far Northern,Medical treatment,No,No,Yes,3,0,0,3,0,3
2897,2019,Far Northern,Medical treatment,No,Yes,No,6,0,0,7,0,7
2898,2019,Far Northern,Medical treatment,Yes,No,No,18,0,0,18,1,19
2899,2019,Far Northern,Minor injury,No,No,No,59,0,0,0,67,67
2900,2019,Far Northern,Minor injury,No,No,Yes,4,0,0,0,6,6
2901,2019,Far Northern,Minor injury,No,Yes,No,9,0,0,0,10,10
2902,2019,Far Northern,Minor injury,Yes,No,No,5,0,0,0,5,5
2903,2019,North Coast,Fatal,No,No,No,30,34,12,5,1,52
2904,2019,North Coast,Fatal,No,Yes,No,2,2,0,1,0,3
2905,2019,North Coast,Fatal,Yes,No,No,6,6,0,0,0,6
2906,2019,North Coast,Fatal,Yes,Yes,No,3,3,0,1,0,4
2907,2019,North Coast,Hospitalisation,No,No,No,921,0,1153,104,121,1378
2908,2019,North Coast,Hospitalisation,No,No,Yes,5,0,6,1,0,7
2909,2019,North Coast,Hospitalisation,No,Yes,No,72,0,88,4,5,97
2910,2019,North Coast,Hospitalisation,Yes,No,No,187,0,192,3,5,200
2911,2019,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2912,2019,North Coast,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
2913,2019,North Coast,Medical treatment,No,No,No,755,0,0,899,72,971
2914,2019,North Coast,Medical treatment,No,No,Yes,11,0,0,15,1,16
2915,2019,North Coast,Medical treatment,No,Yes,No,50,0,0,55,4,59
2916,2019,North Coast,Medical treatment,No,Yes,Yes,1,0,0,1,5,6
2917,2019,North Coast,Medical treatment,Yes,No,No,65,0,0,69,2,71
2918,2019,North Coast,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2919,2019,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2920,2019,North Coast,Minor injury,No,No,No,334,0,0,0,402,402
2921,2019,North Coast,Minor injury,No,No,Yes,4,0,0,0,5,5
2922,2019,North Coast,Minor injury,No,Yes,No,16,0,0,0,16,16
2923,2019,North Coast,Minor injury,Yes,No,No,24,0,0,0,24,24
2924,2019,Northern,Fatal,No,No,No,16,18,14,4,0,36
2925,2019,Northern,Fatal,No,Yes,No,4,4,6,0,0,10
2926,2019,Northern,Fatal,Yes,No,No,1,1,0,0,0,1
2927,2019,Northern,Hospitalisation,No,No,No,246,0,294,32,31,357
2928,2019,Northern,Hospitalisation,No,No,Yes,5,0,7,0,1,8
2929,2019,Northern,Hospitalisation,No,Yes,No,30,0,41,4,4,49
2930,2019,Northern,Hospitalisation,Yes,No,No,53,0,53,1,0,54
2931,2019,Northern,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2932,2019,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
2933,2019,Northern,Medical treatment,No,No,No,162,0,0,193,20,213
2934,2019,Northern,Medical treatment,No,No,Yes,5,0,0,7,2,9
2935,2019,Northern,Medical treatment,No,Yes,No,18,0,0,25,2,27
2936,2019,Northern,Medical treatment,Yes,No,No,25,0,0,26,1,27
2937,2019,Northern,Minor injury,No,No,No,61,0,0,0,72,72
2938,2019,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
2939,2019,Northern,Minor injury,No,Yes,No,3,0,0,0,5,5
2940,2019,Northern,Minor injury,Yes,No,No,8,0,0,0,9,9
2941,2019,South Eastern,Fatal,No,No,No,10,11,4,0,2,17
2942,2019,South Eastern,Fatal,Yes,No,No,4,5,2,1,0,8
2943,2019,South Eastern,Hospitalisation,No,No,No,727,0,928,78,123,1129
2944,2019,South Eastern,Hospitalisation,No,No,Yes,18,0,21,2,0,23
2945,2019,South Eastern,Hospitalisation,No,Yes,No,66,0,78,9,2,89
2946,2019,South Eastern,Hospitalisation,No,Yes,Yes,1,0,1,1,0,2
2947,2019,South Eastern,Hospitalisation,Yes,No,No,188,0,198,3,7,208
2948,2019,South Eastern,Hospitalisation,Yes,No,Yes,2,0,3,0,0,3
2949,2019,South Eastern,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
2950,2019,South Eastern,Medical treatment,No,No,No,1004,0,0,1194,111,1305
2951,2019,South Eastern,Medical treatment,No,No,Yes,20,0,0,25,3,28
2952,2019,South Eastern,Medical treatment,No,Yes,No,68,0,0,80,4,84
2953,2019,South Eastern,Medical treatment,No,Yes,Yes,2,0,0,3,0,3
2954,2019,South Eastern,Medical treatment,Yes,No,No,63,0,0,64,0,64
2955,2019,South Eastern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
2956,2019,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2957,2019,South Eastern,Minor injury,No,No,No,398,0,0,0,454,454
2958,2019,South Eastern,Minor injury,No,No,Yes,10,0,0,0,16,16
2959,2019,South Eastern,Minor injury,No,Yes,No,27,0,0,0,28,28
2960,2019,South Eastern,Minor injury,Yes,No,No,28,0,0,0,28,28
2961,2019,South Eastern,Minor injury,Yes,No,Yes,1,0,0,0,1,1
2962,2019,South Eastern,Minor injury,Yes,Yes,No,1,0,0,0,1,1
2963,2019,Southern,Fatal,No,No,No,28,31,20,3,0,54
2964,2019,Southern,Fatal,No,Yes,No,8,8,3,0,0,11
2965,2019,Southern,Fatal,Yes,No,No,9,9,4,0,0,13
2966,2019,Southern,Fatal,Yes,Yes,No,1,1,0,0,0,1
2967,2019,Southern,Hospitalisation,No,No,No,587,0,754,69,57,880
2968,2019,Southern,Hospitalisation,No,No,Yes,5,0,6,1,0,7
2969,2019,Southern,Hospitalisation,No,Yes,No,66,0,86,3,8,97
2970,2019,Southern,Hospitalisation,Yes,No,No,117,0,128,3,3,134
2971,2019,Southern,Medical treatment,No,No,No,460,0,0,550,51,601
2972,2019,Southern,Medical treatment,No,No,Yes,4,0,0,4,0,4
2973,2019,Southern,Medical treatment,No,Yes,No,37,0,0,44,2,46
2974,2019,Southern,Medical treatment,Yes,No,No,28,0,0,28,2,30
2975,2019,Southern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
2976,2019,Southern,Minor injury,No,No,No,156,0,0,0,200,200
2977,2019,Southern,Minor injury,No,No,Yes,3,0,0,0,6,6
2978,2019,Southern,Minor injury,No,Yes,No,9,0,0,0,9,9
2979,2019,Southern,Minor injury,No,Yes,Yes,1,0,0,0,2,2
2980,2019,Southern,Minor injury,Yes,No,No,9,0,0,0,9,9
2981,2020,Brisbane,Fatal,No,No,No,10,10,8,3,0,21
2982,2020,Brisbane,Fatal,No,Yes,No,2,2,0,0,0,2
2983,2020,Brisbane,Fatal,Yes,No,No,5,5,3,0,0,8
2984,2020,Brisbane,Fatal,Yes,No,Yes,1,1,0,0,0,1
2985,2020,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
2986,2020,Brisbane,Hospitalisation,No,No,No,930,0,1113,81,106,1300
2987,2020,Brisbane,Hospitalisation,No,No,Yes,19,0,23,2,1,26
2988,2020,Brisbane,Hospitalisation,No,Yes,No,60,0,72,5,7,84
2989,2020,Brisbane,Hospitalisation,Yes,No,No,254,0,266,3,7,276
2990,2020,Brisbane,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
2991,2020,Brisbane,Hospitalisation,Yes,Yes,No,9,0,9,0,0,9
2992,2020,Brisbane,Medical treatment,No,No,No,1298,0,0,1505,132,1637
2993,2020,Brisbane,Medical treatment,No,No,Yes,17,0,0,22,3,25
2994,2020,Brisbane,Medical treatment,No,Yes,No,92,0,0,104,12,116
2995,2020,Brisbane,Medical treatment,No,Yes,Yes,2,0,0,4,0,4
2996,2020,Brisbane,Medical treatment,Yes,No,No,115,0,0,121,4,125
2997,2020,Brisbane,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
2998,2020,Brisbane,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
2999,2020,Brisbane,Minor injury,No,No,No,458,0,0,0,539,539
3000,2020,Brisbane,Minor injury,No,No,Yes,9,0,0,0,9,9
3001,2020,Brisbane,Minor injury,No,Yes,No,34,0,0,0,38,38
3002,2020,Brisbane,Minor injury,No,Yes,Yes,1,0,0,0,1,1
3003,2020,Brisbane,Minor injury,Yes,No,No,38,0,0,0,41,41
3004,2020,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,1,1
3005,2020,Central,Fatal,No,No,No,21,23,13,0,2,38
3006,2020,Central,Fatal,No,Yes,No,11,14,7,1,1,23
3007,2020,Central,Fatal,Yes,No,No,2,2,0,0,0,2
3008,2020,Central,Hospitalisation,No,No,No,486,0,610,60,41,711
3009,2020,Central,Hospitalisation,No,No,Yes,3,0,3,0,0,3
3010,2020,Central,Hospitalisation,No,Yes,No,62,0,78,7,1,86
3011,2020,Central,Hospitalisation,Yes,No,No,94,0,100,0,1,101
3012,2020,Central,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
3013,2020,Central,Hospitalisation,Yes,Yes,No,4,0,4,0,0,4
3014,2020,Central,Medical treatment,No,No,No,205,0,0,248,29,277
3015,2020,Central,Medical treatment,No,Yes,No,15,0,0,16,4,20
3016,2020,Central,Medical treatment,Yes,No,No,14,0,0,14,1,15
3017,2020,Central,Minor injury,No,No,No,82,0,0,0,98,98
3018,2020,Central,Minor injury,No,No,Yes,1,0,0,0,2,2
3019,2020,Central,Minor injury,No,Yes,No,8,0,0,0,11,11
3020,2020,Central,Minor injury,Yes,No,No,12,0,0,0,14,14
3021,2020,Far Northern,Fatal,No,No,No,15,16,5,2,1,24
3022,2020,Far Northern,Fatal,No,Yes,No,4,4,1,0,0,5
3023,2020,Far Northern,Fatal,Yes,No,No,6,7,3,0,0,10
3024,2020,Far Northern,Hospitalisation,No,No,No,287,0,361,31,29,421
3025,2020,Far Northern,Hospitalisation,No,No,Yes,4,0,6,1,0,7
3026,2020,Far Northern,Hospitalisation,No,Yes,No,17,0,19,1,1,21
3027,2020,Far Northern,Hospitalisation,Yes,No,No,60,0,66,3,2,71
3028,2020,Far Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
3029,2020,Far Northern,Medical treatment,No,No,No,163,0,0,187,16,203
3030,2020,Far Northern,Medical treatment,No,No,Yes,4,0,0,6,0,6
3031,2020,Far Northern,Medical treatment,No,Yes,No,10,0,0,11,1,12
3032,2020,Far Northern,Medical treatment,Yes,No,No,15,0,0,18,0,18
3033,2020,Far Northern,Minor injury,No,No,No,61,0,0,0,70,70
3034,2020,Far Northern,Minor injury,No,No,Yes,5,0,0,0,6,6
3035,2020,Far Northern,Minor injury,No,Yes,No,3,0,0,0,4,4
3036,2020,Far Northern,Minor injury,Yes,No,No,3,0,0,0,3,3
3037,2020,North Coast,Fatal,No,No,No,50,51,33,10,2,96
3038,2020,North Coast,Fatal,No,No,Yes,2,2,1,0,0,3
3039,2020,North Coast,Fatal,No,Yes,No,7,8,1,0,1,10
3040,2020,North Coast,Fatal,Yes,No,No,15,15,2,1,1,19
3041,2020,North Coast,Hospitalisation,No,No,No,939,0,1187,104,95,1386
3042,2020,North Coast,Hospitalisation,No,No,Yes,8,0,9,1,1,11
3043,2020,North Coast,Hospitalisation,No,Yes,No,70,0,80,8,4,92
3044,2020,North Coast,Hospitalisation,Yes,No,No,208,0,215,3,6,224
3045,2020,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
3046,2020,North Coast,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
3047,2020,North Coast,Medical treatment,No,No,No,732,0,0,866,91,957
3048,2020,North Coast,Medical treatment,No,No,Yes,9,0,0,12,0,12
3049,2020,North Coast,Medical treatment,No,Yes,No,55,0,0,66,2,68
3050,2020,North Coast,Medical treatment,Yes,No,No,56,0,0,60,1,61
3051,2020,North Coast,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
3052,2020,North Coast,Minor injury,No,No,No,303,0,0,0,361,361
3053,2020,North Coast,Minor injury,No,No,Yes,4,0,0,0,6,6
3054,2020,North Coast,Minor injury,No,Yes,No,16,0,0,0,16,16
3055,2020,North Coast,Minor injury,Yes,No,No,15,0,0,0,17,17
3056,2020,Northern,Fatal,No,No,No,14,19,8,5,0,32
3057,2020,Northern,Fatal,No,Yes,No,6,7,3,1,0,11
3058,2020,Northern,Fatal,Yes,No,No,4,4,0,0,1,5
3059,2020,Northern,Hospitalisation,No,No,No,272,0,346,25,28,399
3060,2020,Northern,Hospitalisation,No,No,Yes,5,0,6,0,0,6
3061,2020,Northern,Hospitalisation,No,Yes,No,15,0,20,3,0,23
3062,2020,Northern,Hospitalisation,Yes,No,No,64,0,68,2,2,72
3063,2020,Northern,Hospitalisation,Yes,Yes,No,1,0,1,0,0,1
3064,2020,Northern,Medical treatment,No,No,No,157,0,0,194,11,205
3065,2020,Northern,Medical treatment,No,No,Yes,3,0,0,3,1,4
3066,2020,Northern,Medical treatment,No,Yes,No,11,0,0,12,0,12
3067,2020,Northern,Medical treatment,Yes,No,No,15,0,0,15,1,16
3068,2020,Northern,Medical treatment,Yes,No,Yes,1,0,0,1,0,1
3069,2020,Northern,Minor injury,No,No,No,52,0,0,0,64,64
3070,2020,Northern,Minor injury,No,No,Yes,1,0,0,0,1,1
3071,2020,Northern,Minor injury,No,Yes,No,4,0,0,0,5,5
3072,2020,Northern,Minor injury,Yes,No,No,1,0,0,0,2,2
3073,2020,South Eastern,Fatal,No,No,No,21,28,6,1,1,36
3074,2020,South Eastern,Fatal,No,Yes,No,2,3,0,0,0,3
3075,2020,South Eastern,Fatal,Yes,No,No,9,9,2,1,1,13
3076,2020,South Eastern,Fatal,Yes,Yes,No,2,2,0,0,0,2
3077,2020,South Eastern,Hospitalisation,No,No,No,800,0,987,105,95,1187
3078,2020,South Eastern,Hospitalisation,No,No,Yes,13,0,15,1,3,19
3079,2020,South Eastern,Hospitalisation,No,Yes,No,48,0,58,6,4,68
3080,2020,South Eastern,Hospitalisation,Yes,No,No,168,0,177,9,5,191
3081,2020,South Eastern,Hospitalisation,Yes,No,Yes,1,0,2,0,0,2
3082,2020,South Eastern,Hospitalisation,Yes,Yes,No,2,0,2,0,0,2
3083,2020,South Eastern,Medical treatment,No,No,No,926,0,0,1077,113,1190
3084,2020,South Eastern,Medical treatment,No,No,Yes,10,0,0,10,0,10
3085,2020,South Eastern,Medical treatment,No,Yes,No,35,0,0,40,5,45
3086,2020,South Eastern,Medical treatment,No,Yes,Yes,2,0,0,3,1,4
3087,2020,South Eastern,Medical treatment,Yes,No,No,61,0,0,63,1,64
3088,2020,South Eastern,Medical treatment,Yes,No,Yes,2,0,0,2,0,2
3089,2020,South Eastern,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
3090,2020,South Eastern,Minor injury,No,No,No,388,0,0,0,457,457
3091,2020,South Eastern,Minor injury,No,No,Yes,6,0,0,0,7,7
3092,2020,South Eastern,Minor injury,No,Yes,No,30,0,0,0,35,35
3093,2020,South Eastern,Minor injury,Yes,No,No,22,0,0,0,24,24
3094,2020,South Eastern,Minor injury,Yes,Yes,No,2,0,0,0,2,2
3095,2020,Southern,Fatal,No,No,No,26,30,14,3,3,50
3096,2020,Southern,Fatal,No,Yes,No,6,6,2,0,0,8
3097,2020,Southern,Fatal,Yes,No,No,9,9,4,0,1,14
3098,2020,Southern,Hospitalisation,No,No,No,587,0,744,69,69,882
3099,2020,Southern,Hospitalisation,No,No,Yes,9,0,17,3,0,20
3100,2020,Southern,Hospitalisation,No,Yes,No,72,0,92,3,5,100
3101,2020,Southern,Hospitalisation,Yes,No,No,115,0,126,0,4,130
3102,2020,Southern,Medical treatment,No,No,No,364,0,0,425,29,454
3103,2020,Southern,Medical treatment,No,No,Yes,4,0,0,4,0,4
3104,2020,Southern,Medical treatment,No,Yes,No,30,0,0,36,0,36
3105,2020,Southern,Medical treatment,Yes,No,No,27,0,0,28,1,29
3106,2020,Southern,Minor injury,No,No,No,140,0,0,0,167,167
3107,2020,Southern,Minor injury,No,Yes,No,15,0,0,0,16,16
3108,2020,Southern,Minor injury,Yes,No,No,9,0,0,0,9,9
3109,2021,Brisbane,Fatal,No,No,No,15,17,2,6,0,25
3110,2021,Brisbane,Fatal,No,No,Yes,1,1,0,0,0,1
3111,2021,Brisbane,Fatal,No,Yes,No,4,4,5,1,0,10
3112,2021,Brisbane,Fatal,Yes,No,No,13,13,2,1,0,16
3113,2021,Brisbane,Fatal,Yes,Yes,No,1,1,0,0,0,1
3114,2021,Brisbane,Hospitalisation,No,No,No,1053,0,1254,84,98,1436
3115,2021,Brisbane,Hospitalisation,No,No,Yes,13,0,14,1,1,16
3116,2021,Brisbane,Hospitalisation,No,Yes,No,75,0,83,9,6,98
3117,2021,Brisbane,Hospitalisation,Yes,No,No,267,0,274,9,7,290
3118,2021,Brisbane,Hospitalisation,Yes,No,Yes,3,0,5,1,0,6
3119,2021,Brisbane,Hospitalisation,Yes,Yes,No,3,0,3,0,0,3
3120,2021,Brisbane,Medical treatment,No,No,No,1350,0,0,1562,168,1730
3121,2021,Brisbane,Medical treatment,No,No,Yes,20,0,0,22,2,24
3122,2021,Brisbane,Medical treatment,No,Yes,No,107,0,0,117,11,128
3123,2021,Brisbane,Medical treatment,Yes,No,No,127,0,0,129,2,131
3124,2021,Brisbane,Medical treatment,Yes,Yes,No,2,0,0,2,0,2
3125,2021,Brisbane,Minor injury,No,No,No,589,0,0,0,686,686
3126,2021,Brisbane,Minor injury,No,No,Yes,9,0,0,0,8,8
3127,2021,Brisbane,Minor injury,No,Yes,No,38,0,0,0,41,41
3128,2021,Brisbane,Minor injury,Yes,No,No,42,0,0,0,43,43
3129,2021,Brisbane,Minor injury,Yes,Yes,No,1,0,0,0,2,2
3130,2021,Central,Fatal,No,No,No,20,22,12,2,4,40
3131,2021,Central,Fatal,No,Yes,No,7,8,6,1,2,17
3132,2021,Central,Fatal,Yes,No,No,4,4,1,0,0,5
3133,2021,Central,Hospitalisation,No,No,No,557,0,731,57,42,830
3134,2021,Central,Hospitalisation,No,No,Yes,9,0,9,1,6,16
3135,2021,Central,Hospitalisation,No,Yes,No,73,0,84,4,3,91
3136,2021,Central,Hospitalisation,No,Yes,Yes,1,0,1,0,1,2
3137,2021,Central,Hospitalisation,Yes,No,No,91,0,96,3,1,100
3138,2021,Central,Medical treatment,No,No,No,219,0,0,268,27,295
3139,2021,Central,Medical treatment,No,No,Yes,4,0,0,6,0,6
3140,2021,Central,Medical treatment,No,Yes,No,15,0,0,23,1,24
3141,2021,Central,Medical treatment,Yes,No,No,13,0,0,13,0,13
3142,2021,Central,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
3143,2021,Central,Minor injury,No,No,No,82,0,0,0,105,105
3144,2021,Central,Minor injury,No,No,Yes,1,0,0,0,2,2
3145,2021,Central,Minor injury,No,Yes,No,12,0,0,0,13,13
3146,2021,Central,Minor injury,Yes,No,No,8,0,0,0,9,9
3147,2021,Far Northern,Fatal,No,No,No,14,14,9,0,3,26
3148,2021,Far Northern,Fatal,No,Yes,No,2,3,2,0,0,5
3149,2021,Far Northern,Fatal,Yes,No,No,1,1,0,0,0,1
3150,2021,Far Northern,Fatal,Yes,Yes,No,1,1,0,0,0,1
3151,2021,Far Northern,Hospitalisation,No,No,No,321,0,404,37,34,475
3152,2021,Far Northern,Hospitalisation,No,No,Yes,5,0,7,1,0,8
3153,2021,Far Northern,Hospitalisation,No,Yes,No,23,0,26,3,0,29
3154,2021,Far Northern,Hospitalisation,Yes,No,No,66,0,69,3,1,73
3155,2021,Far Northern,Medical treatment,No,No,No,139,0,0,164,16,180
3156,2021,Far Northern,Medical treatment,No,No,Yes,3,0,0,2,0,2
3157,2021,Far Northern,Medical treatment,No,Yes,No,15,0,0,17,1,18
3158,2021,Far Northern,Medical treatment,Yes,No,No,18,0,0,19,0,19
3159,2021,Far Northern,Minor injury,No,No,No,73,0,0,0,85,85
3160,2021,Far Northern,Minor injury,No,No,Yes,3,0,0,0,3,3
3161,2021,Far Northern,Minor injury,No,Yes,No,5,0,0,0,5,5
3162,2021,Far Northern,Minor injury,Yes,No,No,6,0,0,0,6,6
3163,2021,North Coast,Fatal,No,No,No,37,43,28,8,2,81
3164,2021,North Coast,Fatal,No,No,Yes,1,1,2,5,3,11
3165,2021,North Coast,Fatal,No,Yes,No,8,8,1,2,0,11
3166,2021,North Coast,Fatal,Yes,No,No,18,20,2,2,3,27
3167,2021,North Coast,Fatal,Yes,Yes,No,1,1,0,0,0,1
3168,2021,North Coast,Hospitalisation,No,No,No,982,0,1239,84,104,1427
3169,2021,North Coast,Hospitalisation,No,No,Yes,14,0,19,4,0,23
3170,2021,North Coast,Hospitalisation,No,Yes,No,62,0,74,7,9,90
3171,2021,North Coast,Hospitalisation,No,Yes,Yes,2,0,4,0,0,4
3172,2021,North Coast,Hospitalisation,Yes,No,No,206,0,213,7,6,226
3173,2021,North Coast,Hospitalisation,Yes,No,Yes,1,0,1,0,0,1
3174,2021,North Coast,Hospitalisation,Yes,Yes,No,5,0,5,0,0,5
3175,2021,North Coast,Medical treatment,No,No,No,848,0,0,1017,110,1127
3176,2021,North Coast,Medical treatment,No,No,Yes,9,0,0,11,2,13
3177,2021,North Coast,Medical treatment,No,Yes,No,53,0,0,59,2,61
3178,2021,North Coast,Medical treatment,Yes,No,No,77,0,0,79,3,82
3179,2021,North Coast,Medical treatment,Yes,Yes,No,1,0,0,1,0,1
3180,2021,North Coast,Minor injury,No,No,No,333,0,0,0,390,390
3181,2021,North Coast,Minor injury,No,No,Yes,2,0,0,0,2,2
3182,2021,North Coast,Minor injury,No,Yes,No,24,0,0,0,24,24
3183,2021,North Coast,Minor injury,Yes,No,No,22,0,0,0,22,22
3184,2021,North Coast,Minor injury,Yes,Yes,No,1,0,0,0,1,1
3185,2021,Northern,Fatal,No,No,No,10,14,12,0,0,26
3186,2021,Northern,Fatal,No,Yes,No,6,8,4,0,0,12
3187,2021,Northern,Fatal,Yes,No,No,2,2,2,0,0,4
3188,2021,Northern,Fatal,Yes,Yes,No,1,1,0,0,0,1
3189,2021,Northern,Hospitalisation,No,No,No,299,0,394,28,34,456
3190,2021,Northern,Hospitalisation,No,No,Yes,4,0,4,4,0,8
3191,2021,Northern,Hospitalisation,No,Yes,No,23,0,25,1,1,27
